"publishedTimeText","simpleText","votes","author","isReply","isHearted","isPinned","isPaid","paidAmount","isSponsor","sponsorshipMonths"
"2 years ago","This show truly is a masterpiece, sad it’s coming to an end","935","@theinnerknight3745","false","false","false","false","","false",""
"2 years ago (edited)","It is overrated 💩 about a 7/10... not as good as people hype it up to be","31","@CallOfPoop1","true","false","false","false","","false",""
"2 years ago","They shd hv  given  us atleast  like 10 seasons","2","@kyakuhairedorcus8474","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  its way better than a 7/10","15","@rakshithgowda6198","true","false","false","false","","false",""
"2 years ago","Logo ko bhad me jana de humare liye to 7/10 bhi 10/10 haa","3","@NikhilSharma-vr7pc","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  yes and money heist many characters are inspired by prison break even professor copy of Michael Scofield","10","@Mihawk-Hawk-eye","true","false","false","false","","false",""
"2 years ago (edited)"," @rakshithgowda6198  I could tell that you watch the most overrated shows to think money heist is better than a 7/10, let me guess your top 5 includes one of these... squid game, You or prison break. Lol","7","@CallOfPoop1","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  how about we hear ur top 5","1","@rakshithgowda6198","true","false","false","false","","false",""
"2 years ago (edited)"," @rakshithgowda6198  na mate it's not better than a 7/10","1","@akshatjain347","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  your Top 5 i know u wont reply now u dumbo","0","@user-yu1bx4pg6s","true","false","false","false","","false",""
"2 years ago","BERLIN WILL GET HIS OWN SPIN-OFF SHOW IN 2023","0","@GeosRealityReport","true","false","false","false","","false",""
"2 years ago"," @user-yu1bx4pg6s  True Detective season 1, Breaking Bad, Narcos, Fargo season 1 and 2 and Better Call Saul","7","@CallOfPoop1","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  I guess they just got bodied","3","@akshatjain347","true","false","false","false","","false",""
"2 years ago","story is coming to an end but not series there may be S6","1","@prathameshjaiswal3786","true","false","false","false","","false",""
"2 years ago","After Season 2 it's just a waste","5","@dinkesh_jain","true","false","false","false","","false",""
"2 years ago"," @LaughReel98  exactly started to do same shit over n over","0","@Isaac1ofone","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  agreed! First 2 seasons were good. Then literally took the same concept but dragged it. 😂","5","@Isaac1ofone","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  ever heard of game of thrones?","3","@rakshithgowda6198","true","false","false","false","","false",""
"2 years ago"," @rakshithgowda6198  ever heard of season 8? Killed the show","4","@CallOfPoop1","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  yet way better than narcos lmao","1","@rakshithgowda6198","true","false","false","false","","false",""
"2 years ago"," @dinkesh_jain  after S2 I to hated Money Heist but Season 4 again brought me some eagerness to watch it","2","@prathameshjaiswal3786","true","false","false","false","","false",""
"2 years ago"," Aditya I  a 100 likes for including the wire....the best structured tv series ever objectively!","0","@cabhi1804","true","false","false","false","","false",""
"2 years ago"," @prathameshjaiswal3786  I'm watching it just cause of its first 2 seasons now. Still the new characters couldn't make me connect with them. I mean it's 3 seasons and still if you aren't able to connect then it just becomes a waste. In season 5 they wanted us to connect with Tokyo so they literally told that her happy memories were robbing banks... I was wtf. This is just my opinion","4","@dinkesh_jain","true","false","false","false","","false",""
"2 years ago"," @rakshithgowda6198  compare the ratings of season 8 game of thrones to narcos... lol all of season 8 ratings are in the 6s","0","@CallOfPoop1","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  prison break is definitely a top 5 show","0","@arsenalbiggestclubinlondon6135","true","false","false","false","","false",""
"2 years ago"," @arsenalbiggestclubinlondon6135  season 3 and season 4 was dookey, the season where he is alive in a prison in Yemen was the dumbest thing I've ever seen","0","@CallOfPoop1","true","false","false","false","","false",""
"2 years ago"," @CallOfPoop1  STOP TALKING!","0","@BiGSmoke-.-","true","false","false","false","","false",""
"2 years ago","This comment is copy pasted*","0","@arushvatsal5708","true","false","false","false","","false",""
"2 years ago"," Aditya I  u sound sped","0","@notc9771","true","false","false","false","","false",""
"2 years ago"," @arsenalbiggestclubinlondon6135  what professor make a plan  in 24 hour's Michal Scofield make in only 2 min","0","@Mihawk-Hawk-eye","true","false","false","false","","false",""
"2 years ago"," @notc9771  cry","0","@CallOfPoop1","true","false","false","false","","false",""
"2 years ago","No longer a series, this is masterpiece 🖤","910","@mohammadmahfuz3122","false","false","false","false","","false",""
"2 years ago","On me","0","@Ej004","true","false","false","false","","false",""
"2 years ago","New series Berlin 🥵🥵 in 2023","5","@sashikumar3725","true","false","false","false","","false",""
"2 years ago"," @Ej004  Berlin 🥵🥵","2","@sashikumar3725","true","false","false","false","","false",""
"2 years ago","its was always a masterpiece since the beginning","1","@JJK1ng_","true","false","false","false","","false",""
"2 years ago"," @sashikumar3725  I know, all die hard fan know about this","4","@dnyanesh6979","true","false","false","false","","false",""
"2 years ago","YA","0","@sandeep234","true","false","false","false","","false",""
"2 years ago","It is masterpiece for me till 2nd season","0","@legends9402","true","false","false","false","","false",""
"2 years ago","It has always been 🤍","4","@anandhu3300","true","false","false","false","","false",""
"2 years ago","Most overrated show","3","@professorgaming4919","true","false","false","false","","false",""
"2 years ago","If you think this is masterpiece then you have not watched enough shows. It was only masterpiece till 2nd season after that the best they can do is it's all professor's plan lol","2","@AP-vi4cj","true","false","false","false","","false",""
"2 years ago (edited)","@Zoo Life 24 No bro i am from Bangladesh🇧🇩 but i am muslim 🤍","0","@mohammadmahfuz3122","true","false","false","false","","false",""
"2 years ago","I have a question what the professor wrote on that paper which siara given to berlin son?????","0","@Sunkiboyy","true","false","false","false","","false",""
"2 years ago"," @Sunkiboyy  its revealed on Berlin series in 2023 🙂","0","@mohammadmahfuz3122","true","false","false","false","","false",""
"2 years ago","“Don’t be sad because it’s over, be happy because it happened” - Professor","839","@kabir8217","false","false","false","false","","false",""
"2 years ago","Trueeeewe","2","@helirious430gaming6","true","false","false","false","","false",""
"1 year ago","But the thought of loosing Nairobi and Tokyo is so painful 😭","6","@vishwa11","true","false","false","false","","false",""
"1 year ago","It was actually said by tolkien in his book lord of the rings....","0","@calmbeast1329","true","false","false","false","","false",""
"1 year ago","How is this not the top comment","0","@ls-33wraith33","true","false","false","false","","false",""
"9 months ago","He didn't say that lmaooo","2","@Kaleb._","true","false","false","false","","false",""
"6 months ago (edited)","And Berlin & Moscow also😢😢😢​ @vishwa11 ","0","@durges152","true","false","false","false","","false",""
"5 months ago","That's literally dr Seuss cmon","0","@noobersgaming6672","true","false","false","false","","false",""
"2 years ago","We need more series like this one....this series was combination of sorrow, joy, emotions, romance, crime, thriller, action, adventure, kindness, ethics, values and so on.... and the best part they started it early and ended it fast no like other series they take too much time to make things interesting. Now waiting for another masterpiece like this one. To make one thing clear not only season but not even one of the episodes bored  me and it keep getting interesting with each passing episodes... writing this whole passage with honesty and love...god bless money heist casting crew and there masterpiece work of art.","727","@shriyanshusingh3357","false","false","false","false","","false",""
"2 years ago","Professor short edit by me","2","@pranavpathaniaishere","true","false","false","false","","false",""
"2 years ago","Well said! ❤️","0","@Tanyamaria100","true","false","false","false","","false",""
"2 years ago","THISSSS","1","@Real-jv6hy","true","false","false","false","","false",""
"2 years ago","Exactly. There are some series that have almost all aspects (Stranger things is very good, but three years between seasons? Cmon), but this had all. It's truly a masterpiece","4","@sonymangames","true","false","false","false","","false",""
"2 years ago","Korean version has better production value, loving it so far! :D","2","@Jahoo89","true","false","false","false","","false",""
"2 years ago","Have to agree with you. I just started this and am on S3 and i can't stop watching it. Its exactly how you described it. Couldn't have said it any better.","1","@GuyKirk","true","false","false","false","","false",""
"2 years ago"," @GuyKirk  well there are few korean fans who disagree...","0","@shriyanshusingh3357","true","false","false","false","","false",""
